Title,Company,Location,Link
"[패스오더] 백엔드 개발자 (Spring, Python, MSA)",(주)페이타랩,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41068534#seq=0
"[패스오더] 백엔드 개발자 (Spring, Python, MSA) (병역특례/산업기능요원/보충역/전직)",(주)페이타랩,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42358916#seq=0
[코스닥 상장사-디어유] Account 개발자 모집,(주)디어유,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41968609#seq=0
[코스닥 상장사-디어유] 모바일 빌링 결제/정산 개발자 모집,(주)디어유,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41967773#seq=0
[코스닥 상장사-디어유] Backend 개발자 모집,(주)디어유,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41968654#seq=0
[코스닥 상장사-디어유] Messaging 개발자 모집,(주)디어유,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41968630#seq=0
[패스오더]급성장중인 스타트업 '백엔드 개발자'를 찾아요.,(주)페이타랩,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43113017#seq=0
[코스닥 상장사-디어유] JAVA 기반 개발자 모집,(주)디어유,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43200670#seq=0
백엔드 개발자 (신입/경력) 모집,식스티헤르츠(주),서울중구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43164107#seq=0
[코레이즈] IT 부문별 채용 (웹개발/하드웨어/네트워크),(주)코레이즈홀딩스,서울성동구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43223920#seq=0
데이터드리븐 비즈니스 디벨롭 프로젝트 리더(PL),(주)엑스포럼,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43223753#seq=0
엑스포럼 최고 기술 책임자 (CTO),(주)엑스포럼,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43329458#seq=0
[클래스유] 백엔드 개발자,(주)모두의클래스,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42918759#seq=0
MLOps 개발 및 상품기획 채용,(주)마인즈앤컴퍼니,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42967157#seq=0
[클래스유] 시니어 백엔드 개발자,(주)모두의클래스,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42781055#seq=0
백엔드/서버/Python 개발자/연구원 모집,더스카이랩(주),대전유성구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43072783#seq=0
MLOps Technical Architect,(주)애자일소다,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43240701#seq=0
백엔드 개발자 포지션,잡코디골드(주),서울성동구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43268660#seq=0
[초우량 반도체 기업] SSD 검증 플랫폼 백엔드 개발자,(주)커리어라이즈,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43293338#seq=0
"[INEEJI] 2022년 인이지 채용 공고(AI연구소, 기술컨설팅팀)",(주)인이지,경기성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43360875#seq=0
웹 서비스 개발자(Java·Javascript) 채용,(주)수브이,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43380862#seq=0
백엔드/서버/Python 개발자/연구원 모집(서울·경기),더스카이랩(주),경기안양시 만안구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43393319#seq=0
R&D Software Engineer(Global organization),케이던스디자인시스템즈아일랜드리미티드(영업소),경기전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42607508#seq=0
풀스택(Full Stack) 개발자,(주)오리샌드박스,경기하남시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=40765912#seq=0
의료AI기업 개발자 (Front/Backend)(전문연구요원 가능),(주)엔엠에스컨설팅,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43367065#seq=0
PC Application UX/UI 항공우주부품 시험 플랫폼 개발 및 유지관리,루미르(주),경기전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41082358#seq=0
영상분야 딥러닝 개발자,(주)포지큐브,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43037762#seq=0
Software 개발 채용,루미르(주),경기용인시 수지구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43257538#seq=0
[더커머스]백엔드 개발자 신입/경력 채용 (사세확장),(주)더커머스,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43380580#seq=0
인공지능 솔루션 개발(병역특례 가능),(주)스마트디아그노시스,서울마포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43381219#seq=0
백엔드 개발자 채용(신입/경력/전문연구요원),(주)스마트디아그노시스,서울마포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43391880#seq=0
MLOps Engineer,(주)인포마이닝,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42172718#seq=0
wavve Americas 2022년 경력직 모집 공고,"웨이브아메리카스(wavve Americas, Inc.)",서울마포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42948705#seq=0
백엔드 개발자,아토머스(주),서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42992237#seq=0
[휴레이] 파이썬 백엔드 개발자 (Python Backend Engineer),(주)휴레이포지티브,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43022507#seq=0
[스마트 헬스케어 스타트업] Back-end Developer 채용,(주)인포마이닝,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41355795#seq=0
[뷰노] FullStack /  Frontend  /Backend 개발자 채용,(주)뷰노,서울서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43227552#seq=0
웹 / 모바일앱 경력 개발자 채용공고,(주)더조인,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41119461#seq=0
Backend Engineer,옴니어스(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41530231#seq=0
핀트(Fint) 서버 개발자,(주)디셈버앤컴퍼니자산운용,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41709556#seq=0
[윌라] 백엔드 개발자,(주)인플루엔셜,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39928992#seq=0
Senior Backend Engineer,옴니어스(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41530248#seq=0
Backend Engineer,주식회사 팔라,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42353961#seq=0
Data Engineer,옴니어스(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42679352#seq=0
[퍼즐데이터] 제품연구개발자 모집 (전문연구요원),(주)퍼즐데이터,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43136595#seq=0
핀트(fint) 서버 개발자,(주)디셈버앤컴퍼니자산운용,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43165907#seq=0
[패션AI기업] 백엔드 엔지니어/프론트엔드 엔지니어 채용,옴니어스(주),서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43177112#seq=0
백엔드 개발자(Back-end Developer),주식회사 알로카도스,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43247975#seq=0
블록체인 개발팀 채용,(주)베스트에치알 (Best HR),서울영등포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43338250#seq=0
[AI스타트업] JAVA 웹개발자 채용,(주)아이클레이브 / iclave,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42906063#seq=0
[빌드블록] 백엔드 개발자,(주)빌드블록,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43364397#seq=0
프론트엔드 개발자,(주)엘박스,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41420645#seq=0
[IMS모빌리티] 백엔드 개발자 (Python),아이엠에스모빌리티(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41608121#seq=0
백엔드 개발,(주)피어테크,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42463209#seq=0
백엔드 개발자,(주)엘박스,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41420576#seq=0
[숨고] Sr. Back-end Engineer (Python),(주)브레이브모바일,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41589588#seq=0
[한빗코] 가상자산 거래소 Back-end 개발자 채용,플루토스디에스 주식회사,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43150692#seq=0
"[IMS모빌리티] 백엔드 개발자 (GO, Linux) 경력직 채용",아이엠에스모빌리티(주),서울광진구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43031213#seq=0
[IMS모빌리티] 백엔드 개발자(Python) 경력직 채용,아이엠에스모빌리티(주),서울광진구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43031973#seq=0
머신러닝 엔지니어,(주)엘박스,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41420714#seq=0
"웹개발 경력자 채용 (Python Django, 연봉 업계 최고)",(주)미라클핀테크,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=40925974#seq=0
웹 풀스택 개발자,(주)엘박스,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41420685#seq=0
Software Engineer - Backend,(주)모예,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41486126#seq=0
메이크잇(Letsmakeit) 금융핀테크 기업 서버/백엔드 개발자 채용,(주)메이크잇,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42100425#seq=0
[한빗코] 백엔드 개발자,플루토스디에스(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42618391#seq=0
AI 개발자 (경력 3년 이상) 채용,(주)리드넘버,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42939562#seq=0
웹 풀스택 개발자 경력(3년이상) 채용,(주)아이클레이브,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43237060#seq=0
Backend Developer 백엔드 개발자 채용,주식회사 프라이데이즈랩,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43242706#seq=0
Backend developer (백엔드 개발자) 채용,주식회사 프라이데이즈랩,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43302849#seq=0
Backend  개발자   (유명 상장 헬스케어 기업),유어사이드(주),서울강동구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43366057#seq=0
[테크사업부] 백엔드 개발자 - 경력 채용,매드업,서울서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43190285#seq=0
[에이젠글로벌] Python Backend Engineer 직군 모집,(주)에이젠글로벌,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41979148#seq=0
AI 및 백앤드 개발자 (Python) 모집 (신입/경력),(주)마크클라우드,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43279757#seq=0
각 부문 신입/경력 채용,(주)엑소코바이오,서울금천구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43347170#seq=0
[FAAI] 백엔드 개발자 모집,(주)컨트롤클로더,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41176653#seq=0
알파업셀 - 상품 추천 솔루션 개발 (Python),(주)샐러드랩,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41776226#seq=0
[AI Startup] 파이썬 백엔드 엔지니어,올거나이즈코리아(주),서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42839769#seq=0
백엔드개발,(주)브레인커머스,서울서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43342890#seq=0
엔키스 부문별 경력 사원 채용,(주)엔키스,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43107461#seq=0
백엔드 엔지니어 - 신입 (연봉 2750),블록시스템즈,서울영등포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43224036#seq=0
자사 신규 솔루션 개발 및 확장작업에 관련된 SI 개발,(주)스포츠데이터에볼루션,경기파주시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43261405#seq=0
블록체인 및 백엔드 경력 개발자,(주)링카코리아,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=40501356#seq=0
Software Engineer - Video,오디케이미디어,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42769563#seq=0
[MiNER] 서버 개발자,주식회사 마이너,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42896268#seq=0
Python 개발자 (경력직채용),Interspark Korea,서울서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43207641#seq=0
Python 개발자 채용 (경력직),Interspark Korea,서울서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43246725#seq=0
웹 프론트엔드 개발자,G2G 파트너스,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43320419#seq=0
생명정보분석 솔루션 개발,G2G 파트너스,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43320417#seq=0
[정규직/계약직] 웹/앱 풀스텍 개발 경력 채용합니다,제이소프트웨어(주),서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43334213#seq=0
[서울/강남] 웹 백엔드 개발자,위키에이드,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43347624#seq=0
바이오 헬스케어 웹개발,닥터파인드,서울금천구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43363378#seq=0
[임상진단 유망 스타트업] 웹 개발 (2년 이상),에이치알포유(주),서울금천구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43374013#seq=0
Backend Software Engineer(전문연구요원 가능),(주)원프레딕트,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41578478#seq=0
Data Scientist - Signal Processing(전문연구요원 가능),(주)원프레딕트,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41895145#seq=0
클라우드 데이터 엔지니어(Data Engineer),쿤텍(주),경기전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42741697#seq=0
웹 개발자 채용,쿤텍(주),경기전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42357188#seq=0
"백엔드 개발- 자사솔루션 & SI , 프론트엔드 개발, GMP(GA)개발",(주)골든플래닛,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43210962#seq=0
백엔드 개발자 - 자사솔루션 개발 담당,(주)골든플래닛,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43285830#seq=0
삼성서울병원 AI data 분석 연구원 채용,사회복지법인삼성생명공익재단,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43351675#seq=0
웹 개발자 신입/경력 채용합니다,쿤텍(주),경기성남시 수정구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43313048#seq=0
클라우드 데이터 엔지니어,쿤텍(주),경기성남시 수정구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43314049#seq=0
(주)토탈소프트뱅크(MAI팀)  빅데이터플랫폼 개발자 모집,㈜토탈소프트뱅크,대구동구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43197434#seq=0
AI 솔루션 웹개발자 채용,(주)브로드씨엔에스,서울구로구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43270771#seq=0
[국비지원 취업]빅데이터·웹앱개발/웹/광고편집/영상/건축,(주)이젠아카데미,서울전체,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39659240#seq=0
"[정규직 취업연계] 웹디자인, 풀스택, 빅데이터, 카티아",(주)이젠아카데미,서울강남구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42371019#seq=0
프로덕트 매니저(Product Manager),(주)액스,서울서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43331230#seq=0
B2B 세일즈 매니저,(주)액스,서울서초구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43342622#seq=0
신입/경력 개발자 채용(Front-end/Android · IOS/Back-end),아이넷캅,서울송파구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43146394#seq=0
[포그리트] 프론트엔드 개발자 채용,(주)포그리트,경기성남시 분당구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43171651#seq=0
"[정규직, 계약직][신입, 경력] AI 개발자/데이터 엔지니어 채용",(주)랩큐,서울영등포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43227070#seq=0
[VNTG] 백엔드(Backend) 개발자 (5~10년),(주)브이엔티지,서울마포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43255549#seq=0
[카로] 개발직군 인턴/경력 사원 모집,(주)아바라,서울광진구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43267898#seq=0
신입/경력 개발자 채용(Front-end/Android · IOS/Back-end),(주)시큐리온,서울송파구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43145817#seq=0
미래를 이끌어갈 웹 개발자를 모집합니다.,주식회사 인삼육오,경북구미시,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43316511#seq=0
[경기 성남] 유망기술기업 R&D연구원 채용,(주)맨파워코리아,경기성남시 중원구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43347151#seq=0
(주)트렉시 라이프스타일 브랜드 온라인 MD 채용,주식회사트렉시,서울마포구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43128203#seq=0
"바이오의약품 연구개발 연구원 채용(신입/경력 , 전문연구요원 지원가능)",(주)뉴라클제네틱스,서울성북구,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43351005#seq=0
